ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
0.5075310479444167	70.62	9.208333333333334	31.791666666666668	21.791666666666668	0.6889038974990915	83	726	122	16.0	68.0	47.0	15	8.0	15.0	11.0	0	0	140.96111869812012	4200	8519.80222272873	2551	39.261904761904766	
0.5087697407019902	73.58	9.0	29.106382978723403	20.06382978723404	0.6889038974990915	84	730	124	14.0	50.0	35.0	11	8.0	15.0	11.0	0	0	127.22323369979858	4250	8647.025456428528	2586	39.15294117647059	
0.5046093806760374	63.26	8.76086956521739	27.217391304347824	18.804347826086957	0.6889038974990915	85	735	124	14.0	47.0	32.0	11	7.0	15.0	11.0	0	0	129.81971645355225	4300	8776.84517288208	2617	39.13953488372093	
0.5023738095438673	67.38	8.652173913043478	29.717391304347824	20.41304347826087	0.6889038974990915	86	740	109	14.0	52.0	38.0	16	7.0	15.0	11.0	0	0	126.00176239013672	4350	8902.846935272217	2656	38.94252873563219	
0.49822830164536747	70.38	8.5	29.045454545454547	19.90909090909091	0.6889038974990915	87	747	119	14.0	60.0	41.0	15	7.0	15.0	11.0	0	0	104.78976559638977	4400	9007.636700868607	2681	39.06818181818181	
0.514046375768018	59.86	8.604651162790697	31.325581395348838	21.348837209302324	0.6889038974990915	88	755	119	16.0	71.0	51.0	14	7.0	15.0	11.0	0	0	103.28030133247375	4450	9110.91700220108	2712	39.056179775280896	
0.5074267743565304	52.92	8.795454545454545	28.272727272727273	19.681818181818183	0.6889038974990915	89	762	113	16.0	85.0	57.0	12	7.0	15.0	11.0	0	0	103.54715490341187	4500	9214.464157104492	2740	39.11111111111111	
0.5125259897872771	43.28	8.380952380952381	23.595238095238095	16.5	0.6889038974990915	90	771	106	10.0	49.0	33.0	8	8.0	15.0	11.0	0	0	97.72474765777588	4550	9312.188904762268	2768	39.16483516483517	
0.51195680724203	44.54	8.391304347826088	27.347826086956523	18.847826086956523	0.6889038974990915	91	776	104	11.0	96.0	65.0	9	7.0	15.0	11.0	0	0	107.9252712726593	4600	9420.114176034927	2798	39.17391304347826	
0.5200667042494382	50.0	8.454545454545455	26.5	18.40909090909091	0.6889038974990915	92	783	104	11.0	96.0	65.0	12	7.0	15.0	11.0	0	0	103.57851195335388	4650	9523.692687988281	2822	39.31182795698924	
0.5191649528509109	45.8	8.51063829787234	29.148936170212767	20.23404255319149	0.6889038974990915	93	787	105	12.0	160.0	109.0	11	8.0	15.0	11.0	0	0	112.47208023071289	4700	9636.164768218994	2850	39.36170212765957	
0.5172164450172677	43.28	8.136363636363637	23.181818181818183	15.931818181818182	0.6889038974990915	94	794	104	10.0	43.0	29.0	9	8.0	15.0	11.0	0	0	102.33839511871338	4750	9738.503163337708	2878	39.410526315789475	
0.512780131882138	40.12	8.292682926829269	26.29268292682927	18.097560975609756	0.6889038974990915	95	804	109	14.0	113.0	79.0	8	7.0	15.0	11.0	0	0	95.3469009399414	4800	9833.850064277649	2907	39.4375	
0.5188948752121124	39.88	8.175	22.05	15.5	0.6889038974990915	96	815	109	10.0	89.0	61.0	4	8.0	15.0	11.0	0	0	92.88233971595764	4850	9926.732403993607	2924	39.71134020618556	
0.5093413260803307	44.92	8.292682926829269	24.878048780487806	17.341463414634145	0.6889038974990915	97	825	117	10.0	106.0	70.0	8	7.0	15.0	11.0	0	0	95.45173907279968	4900	10022.184143066406	2949	39.816326530612244	
0.5175414665303323	45.68	8.30232558139535	23.953488372093023	16.790697674418606	0.6889038974990915	98	833	134	11.0	86.0	57.0	9	7.0	15.0	11.0	0	0	106.76183986663818	4950	10128.945982933044	2968	40.04040404040404	
0.5009487742948883	55.36	8.363636363636363	25.5	17.795454545454547	0.6889038974990915	99	840	130	11.0	99.0	68.0	3	7.0	15.0	11.0	0	0	112.95706152915955	5000	10241.903044462204	2994	40.12	
0.5122572492110107	53.76	8.439024390243903	22.51219512195122	15.902439024390244	0.6889038974990915	100	850	124	11.0	43.0	31.0	10	7.0	15.0	11.0	0	0	102.98088121414185	5050	10344.883925676346	3014	40.31683168316832	
0.5122572492110107	53.76	8.439024390243903	22.51219512195122	15.902439024390244	0.6889038974990915	100	850	124	11.0	43.0	31.0	10	7.0	15.0	11.0	0	0	102.98088121414185	5050	10344.883925676346	3014	40.31683168316832	
